"delivery_id","customer_id","jumpman_id","vehicle_type","pickup_place","place_category","item_name","item_quantity","item_category_name","how_long_it_took_to_order","pickup_lat","pickup_lon","dropoff_lat","dropoff_lon","when_the_delivery_started","when_the_Jumpman_arrived_at_pickup","when_the_Jumpman_left_pickup","when_the_Jumpman_arrived_at_dropoff"
1460296,155145,39202,"bicycle","La Esquina Taqueria",,"Bistec",1,"Tacos","00:03:20.15586",40.7213537497441,-73.997525293959,40.736889,-73.983087,"2014-10-26 16:55:46.106588","2014-10-26 17:06:24.09911","2014-10-26 17:15:44.699287","2014-10-26 17:26:44.885842"
1348963,177078,147300,"bicycle","Lantern Thai Kitchen","Thai","Brown Rice",1,"Side Dishes","00:05:52.918337",40.6951627360199,-73.9954478691072,40.711346,-74.0164356,"2014-10-12 19:01:06.597929","2014-10-12 18:59:48.524779","2014-10-12 19:50:07.359598","2014-10-12 20:34:44.165005"
1286826,81333,31450,"bicycle","Lure Fishbar","Seafood","Toro",1,"Sushi & Sashimi","00:10:48.836045",40.7246345743703,-73.9984023571014,40.7356666,-73.9927296,"2014-10-03 17:09:45.858769","2014-10-03 17:20:15.995078","2014-10-03 17:40:35.580467","2014-10-03 17:51:37.505765"
1390682,156110,35973,"bicycle","Pio Pio","South American","Mixed Steamed Vegetables",1,"Platitos","00:11:43.076245",40.760406969917,-73.99489402771,40.734937,-73.997808,"2014-10-18 18:02:42.467939","2014-10-18 18:09:04.30008","2014-10-18 18:41:24.236559","2014-10-18 18:57:58.088746"
1486298,264038,161162,"bicycle","384 Broome St",,,,,,40.7208089408163,-73.9964291969125,40.7092191,-74.0137534,"2014-10-30 13:43:17.526196","2014-10-30 13:43:10.451689","2014-10-30 13:46:00.150907","2014-10-30 13:56:53.749354"
1340260,308283,22502,"bicycle","La Esquina Taqueria",,"Tinga De Pollo",2,"Tacos","00:04:06.038953",40.7213537497441,-73.997525293959,40.7255222101142,-74.0091527433374,"2014-10-11 18:15:38.45176","2014-10-11 18:13:11.018863","2014-10-11 18:35:34.092809","2014-10-11 18:46:07.600374"
1322787,235620,142394,"bicycle","Shake Shack","Burger","Cheese Fries",1,"Fries",,40.7408843578113,-73.9881986767212,40.7293015,-73.9869532,"2014-10-09 11:39:45.727773","2014-10-09 12:04:23.162193","2014-10-09 12:43:41.920425","2014-10-09 12:52:06.190344"
1384371,119793,93783,"bicycle","Baked By Melissa","Bakery","Cookie Dough",1,"Cupcakes",,40.7400387954075,-73.9859890937805,40.772598,-73.950583,"2014-10-17 21:48:52.035923","2014-10-17 21:48:34.605065","2014-10-17 22:03:24.741225","2014-10-17 22:23:13.040585"
1335220,370372,53095,"bicycle","Blue Ribbon Fried Chicken","American","Breast",1,"By the Piece",,40.72434,-73.99096,40.7250616,-74.0015165,"2014-10-10 22:41:01.763388","2014-10-10 23:00:09.032059","2014-10-10 23:11:11.223702","2014-10-10 23:20:26.624487"
1460012,198802,161459,"bicycle","DuMont Burger","Burger","DuMont Burger",1,"Entrees","00:03:25.365106",40.7136000418196,-73.9619189500809,40.7443781,-73.990925,"2014-10-26 16:29:31.521647","2014-10-26 16:37:57.36937","2014-10-26 16:58:47.52544","2014-10-26 17:24:46.115519"
1379360,240982,166448,"car","Rubirosa","Italian","Large Fresca",1,"Pizza","00:05:30.647309",40.7227485874196,-73.9960619169187,40.7233637,-74.0053763,"2014-10-17 12:15:53.318813","2014-10-17 13:22:15.107764","2014-10-17 13:30:06.949132","2014-10-17 13:44:55.883608"
1485688,356678,125052,"bicycle","Mighty Quinn's BBQ","BBQ","Burnt End Baked Beans",2,"Sides",,40.7275189451569,-73.9886713027954,40.736902,-73.989191,"2014-10-30 11:37:33.648389","2014-10-30 11:36:35.734372","2014-10-30 11:59:56.794877","2014-10-30 12:12:04.248978"
1322798,155272,137743,"bicycle","Whole Foods Market","Grocery Store","Org Chicken Broth 4 Pack",1,"Soup",,40.723955,-73.991829,40.7236373,-73.9850024,"2014-10-09 11:41:58.552124","2014-10-09 11:44:36.475303","2014-10-09 12:32:56.022537","2014-10-09 12:39:33.127231"
1295306,145701,74436,"car","Mission Cantina","Mexican","Lamb Chorizo",1,"Super Burritos","00:03:53.240741",40.7213883275393,-73.9886587795426,40.703424,-73.980162,"2014-10-04 19:24:55.201119","2014-10-04 19:35:04.578833","2014-10-04 19:54:54.890615","2014-10-04 20:11:02.566426"
1383663,367349,6873,"car","Momofuku Milk Bar","Dessert","Blueberry & Cream Cookie",1,"Cookies",,40.714047313413,-73.954921066761,40.7180483,-73.9547946,"2014-10-17 20:52:48.346137","2014-10-17 20:52:19.500171","2014-10-17 21:00:10.737034","2014-10-17 21:05:32.902768"
1287737,112544,137090,"bicycle","Michaels",,,,,,40.79488046,-73.96647061,40.7658174,-73.9634732,"2014-10-03 18:27:51.685674","2014-10-03 18:43:30.894451","2014-10-03 19:19:50.7328","2014-10-03 19:40:12.189695"
1407690,309163,105427,"bicycle","sweetgreen","Salad","Kale Caesar",1,"Signatures",,40.7450785894133,-73.9888215065002,40.7334252,-74.0046859,"2014-10-20 12:07:03.531089","2014-10-20 12:11:38.871232","2014-10-20 12:36:28.788792","2014-10-20 12:48:47.539037"
1470164,115610,34669,"bicycle","Tamarind TriBeCa","Indian","Lemon Rice",1,"Basmati Degh Rice","00:02:25.804676",40.7192689254503,-74.0087498848041,40.7235721692245,-74.010858123991,"2014-10-27 20:09:04.14943","2014-10-27 20:25:49.379876","2014-10-27 20:36:11.334827","2014-10-27 20:43:40.574042"
1357882,145962,62860,"bicycle","Joe's Shanghai 鹿鸣春","Chinese","Scallion Pancake",1,"Appetizers","00:04:36.269249",40.7146424849308,-73.9976419508457,40.7161361,-74.0036378,"2014-10-13 21:21:55.401651","2014-10-13 21:38:08.14158","2014-10-13 21:46:55.661972","2014-10-13 21:50:05.272677"
1486080,89485,138560,"bicycle","11th Street Cafe",,,,,,40.735627526775,-74.0075448222437,40.7297815,-73.9971527,"2014-10-30 12:53:49.138139","2014-10-30 13:09:17.581317","2014-10-30 13:25:08.888639","2014-10-30 13:35:07.185261"
1288660,146489,124897,"bicycle","Serafina Meatpacking","Italian",,,,"00:05:15.747736",40.7396121422481,-74.0062364600096,40.732188,-73.983056,"2014-10-03 19:59:17.982364","2014-10-03 20:00:16.779966","2014-10-03 20:17:37.435963","2014-10-03 20:33:13.581549"
1357176,108659,20124,"bicycle","Rubirosa","Italian","Small Arugula",1,"Pizza","00:02:03.667019",40.7227485874196,-73.9960619169187,40.720588,-73.979395,"2014-10-13 19:59:42.000941","2014-10-13 20:18:18.93912","2014-10-13 20:42:47.382532","2014-10-13 20:55:28.250888"
1359969,316223,49875,"bicycle","The Smile","American","Steel Cut Oatmeal",3,"Breakfast (M-F: 8am to 4:30pm)",,40.7264131828309,-73.993821144104,40.7238170384749,-74.0096593814606,"2014-10-14 08:40:47.54265","2014-10-14 08:42:39.749983","2014-10-14 09:02:00.502921","2014-10-14 09:12:11.061059"
1431810,69025,44356,"bicycle","Han Dynasty","Chinese","Dan Dan Noodle",1,"Noodles","00:07:10.018807",40.732213,-73.988072,40.735812,-73.985991,"2014-10-23 19:22:45.168352","2014-10-23 19:37:53.996739","2014-10-23 19:49:35.224677","2014-10-23 19:55:42.144165"
1469400,174796,3296,"bicycle","Xi'an Famous Foods","Chinese","Mount Qi Vegetables Hand-Ripped Noodles in Soup",1,"Hand-Pulled Noodles in Soup",,40.7156038344661,-73.9982368928734,40.7063285,-74.0099114,"2014-10-27 17:58:26.791843","2014-10-27 17:59:12.348692","2014-10-27 18:12:22.595852","2014-10-27 18:20:44.118806"
1278620,127445,136434,"bicycle","Shake Shack","Burger","Shackburger",1,"Burgers",,40.7584567749838,-73.9891404661294,40.7573883142702,-73.9819809515718,"2014-10-02 12:38:21.443436","2014-10-02 12:45:23.829422","2014-10-02 13:08:36.181019","2014-10-02 13:19:57.692422"
1435386,318689,91807,"walker","La Maison Du Chocolat",,,,,,40.7589605120276,-73.9800673389103,40.7432177,-74.0073429,"2014-10-24 10:15:32.442142","2014-10-24 10:19:02.398126","2014-10-24 10:29:16.507693","2014-10-24 10:49:45.128494"
1450249,67538,10940,"bicycle","Chipotle Mexican Grill $1.99 Delivery","Mexican","Chips & Guacamole",2,"Chips, Salsa, Guacamole & More",,40.7259286720861,-73.996394764443,40.731172,-74.009934,"2014-10-25 19:16:28.382186",,,"2014-10-25 19:41:40.471541"
1440456,64125,156557,"car","RedFarm Broadway","Chinese","Pork & Crab Soup Dumplings (4)",1,"Lunch Dim Sum","00:02:58.829331",40.7821167,-73.9807391,40.77744,-73.963125,"2014-10-24 20:01:06.808259","2014-10-24 20:09:36.276858","2014-10-24 20:26:38.223642","2014-10-24 20:43:31.84855"
1302722,362741,34804,"truck","Dinosaur Bar-B-Que","BBQ","Bar-B-Que Beans with Pork",1,"Homemade Sides","00:07:34.663499",40.8180821,-73.9609373,40.7628861,-73.963957,"2014-10-05 18:23:19.838335","2014-10-05 18:47:13.76113","2014-10-05 19:03:02.804814","2014-10-05 19:50:01.971635"
1323102,307997,60761,"bicycle","Leña Latin Grill",,,,,"00:04:32.899026",40.7498235866311,-73.9858351821333,40.7741944,-73.9647175,"2014-10-09 12:30:25.894288",,,"2014-10-09 13:14:46.558252"
1480964,221394,165094,"bicycle","The Meatball Shop","Italian","Spicy Pork Ball Kitchen Sink Salad",1,"The Kitchen Sink Salad","00:08:55.766634",40.7215451247647,-73.9888424267161,40.7280115,-73.9938714,"2014-10-29 18:26:24.487578","2014-10-29 18:49:05.897821","2014-10-29 19:06:56.358072","2014-10-29 19:17:07.743801"
1485272,401659,142236,"car","Momofuku Milk Bar","Dessert","6 Cookies",1,"Cookies",,40.7628429402262,-73.9757456474322,40.7546946014946,-73.9865763362373,"2014-10-30 09:48:23.2092","2014-10-30 10:38:15.262468","2014-10-30 10:49:34.848577","2014-10-30 10:59:31.036339"
1411648,141732,171675,"bicycle","Blue Ribbon Fried Chicken","American","Drumstick",1,"By the Piece",,40.72434,-73.99096,40.7369701,-74.0086226,"2014-10-20 21:32:50.750691","2014-10-20 21:40:21.31366","2014-10-20 21:54:06.845177","2014-10-20 22:05:35.257348"
1475370,48878,154007,"bicycle","420 East 72nd St.",,,,,,40.7672256515629,-73.9554731520725,40.770871,-73.965611,"2014-10-28 19:37:00.955666",,,"2014-10-28 20:14:07.233963"
1346487,58974,16610,"car","P.J. Clarke's","American","Simply On A Bun",1,"P.J. Clarke's Hamburgers","00:08:03.705218",40.771961874462,-73.9826202392578,40.782713,-73.980015,"2014-10-12 14:48:55.028442","2014-10-12 15:22:47.168903","2014-10-12 15:30:36.893068","2014-10-12 15:44:50.782935"
1486425,396432,84093,"bicycle","Blue Ribbon Sushi Izakaya","Japanese","Hearts of Palm",1,"Appetizers","00:08:40.972777",40.7219795797084,-73.9881482141556,40.718659,-74.002854,"2014-10-30 14:08:53.624533","2014-10-30 14:10:30.800479","2014-10-30 14:26:20.905326","2014-10-30 14:36:28.103111"
1297835,181782,130705,"bicycle","Momofuku Noodle Bar",,"Momofuku Ramen",1,"Bowls",,40.7291104035489,-73.9842454555664,40.7292310709256,-73.98860463857,"2014-10-05 00:10:01.087456","2014-10-05 00:08:11.432502","2014-10-05 00:46:39.805644","2014-10-05 00:55:29.67848"
1362568,54214,53095,"bicycle","Siggy's Good Food",,"Greek Style Quinoa Avocado Salad",1,"Salads","00:06:32.324278",40.6984602324981,-73.9923374284839,40.7239485,-74.0034475,"2014-10-14 19:15:47.758146","2014-10-14 19:50:11.057848","2014-10-14 20:00:00.910316","2014-10-14 20:19:17.6387"
1423447,391860,167596,"bicycle","Lucky's Famous Burgers","Burger","Lucky Shake",1,"Shakes","00:10:07.572874",40.7233314065159,-73.9895311020515,40.7204716,-73.9893263,"2014-10-22 19:24:39.796568","2014-10-22 19:56:48.461423","2014-10-22 20:03:04.956034","2014-10-22 20:06:06.979942"
1461564,110486,139444,"bicycle","Momofuku Milk Bar","Dessert","Corn Cookie",1,"Cookies",,40.7871496008661,-73.9717223121981,40.786094,-73.956673,"2014-10-26 18:30:28.527165","2014-10-26 18:32:54.746703","2014-10-26 18:42:46.835438","2014-10-26 18:57:18.889614"
1295042,199049,30743,"bicycle","Five Guys Burgers and Fries","Burger","Regular Fries",1,"Fries",,40.751681,-73.974069,40.743752,-73.974924,"2014-10-04 18:47:28.958854","2014-10-04 18:51:25.86776","2014-10-04 19:03:03.813238","2014-10-04 19:08:15.59836"
1313443,117628,143261,"bicycle","2nd Ave Deli","Deli","Chicken Salad",1,"Sandwiches","00:13:23.473981",40.7452993125706,-73.9791375808162,40.7272691027556,-73.9917185604824,"2014-10-07 14:26:06.41571",,,"2014-10-07 15:19:22.023569"
1360179,90864,41408,"car","Sun In Bloom","Vegan",,,,,40.715135,-74.007761,40.7668615942564,-73.9684793465498,"2014-10-14 10:54:39.44943","2014-10-14 12:12:51.309098","2014-10-14 12:18:50.044107","2014-10-14 13:09:57.665029"
1331113,365897,151440,"bicycle","Crif Dogs",,"Tsunami",1,"Crif Dogs","00:07:06.807764",40.7270408508681,-73.9838359607475,40.7131676,-73.9782051,"2014-10-10 15:54:54.747774","2014-10-10 15:54:36.137622","2014-10-10 16:14:05.705173","2014-10-10 16:27:26.763117"
1317589,77006,102418,"bicycle","Cipriani Dolci",,,,,"00:04:30.954926",40.7527742893089,-73.977094392913,40.7541476,-73.9818586,"2014-10-08 11:20:21.986216",,,"2014-10-08 12:07:47.941421"
1326718,317465,15291,"car","Shake Shack","Burger","Shackburger",4,"Burgers",,40.7408843578113,-73.9881986767212,40.746771,-74.002703,"2014-10-09 21:54:43.004875","2014-10-09 21:57:13.566872","2014-10-09 22:31:02.532155","2014-10-09 22:38:25.29884"
1448867,319960,67103,"truck","Grand Sichuan International","Chinese","Vegetable Hot & Sour Soup",1,"Soups","00:02:22.040612",40.7473841916048,-74.0009668704225,40.7438333,-73.9743045,"2014-10-25 17:12:47.172894","2014-10-25 17:14:20.859345","2014-10-25 17:29:10.468592","2014-10-25 17:48:52.460996"
1416767,175072,156557,"car","Spring Natural Kitchen","American",,,,"00:05:05.306942",40.784383617751,-73.9736565081078,40.7718084,-73.9850822,"2014-10-21 20:36:06.158464","2014-10-21 20:37:48.151779","2014-10-21 20:49:38.042614","2014-10-21 20:59:38.621553"
1382106,60835,129310,"bicycle","RedFarm Hudson","Chinese","Shrimp-Stuffed Jalapeno Poppers (4)",1,"Starters & Salads","00:03:35.450752",40.7342138548539,-74.0062020293036,40.733519,-74.000787,"2014-10-17 18:35:30.611909","2014-10-17 19:02:00.272286","2014-10-17 19:27:37.193117","2014-10-17 19:41:18.201962"
1315339,302790,118659,"walker","Melt Shop","American","Three Cheese Melt",1,"Sandwiches","00:06:49.686616",40.7446071410038,-73.9907419681549,40.773842,-73.987381,"2014-10-07 20:35:11.234498","2014-10-07 21:15:15.355311","2014-10-07 21:21:34.705717","2014-10-07 21:49:45.225364"
1372094,134003,134189,"car","Shake Shack","Burger","Fountain Soda",1,"Drinks",,40.7808257732201,-73.9764833450317,40.787227,-73.968895,"2014-10-16 11:19:45.475464","2014-10-16 12:07:13.904447","2014-10-16 12:23:03.261467","2014-10-16 12:29:24.569443"
1491090,276192,179183,"car","Momofuku Noodle Bar",,"Spicy Miso Ramen",1,"Bowls",,40.7291104035489,-73.9842454555664,40.723729,-74.0040761,"2014-10-30 22:21:19.982297","2014-10-30 22:30:00.72672","2014-10-30 23:06:54.47219","2014-10-30 23:22:48.252946"
1333080,96257,116438,"bicycle","The Palm Too","Steak","Monday Night Salad",1,"Dinner Salads","00:03:07.392943",40.7515746771813,-73.970913043455,40.7680123006961,-73.9575166862767,"2014-10-10 19:41:06.796845","2014-10-10 19:59:56.039569","2014-10-10 20:09:46.905431","2014-10-10 20:23:46.772758"
1353941,77739,81285,"bicycle","Levain Bakery","Bakery","Chocolate Chip Walnut",1,"Cookies",,40.779930093815,-73.9803349971771,40.7336932,-73.9979929,"2014-10-13 11:46:47.085231","2014-10-13 11:46:01.473315","2014-10-13 11:57:10.067148","2014-10-13 12:41:29.97582"
1416159,203370,140695,"bicycle","Chipotle Mexican Grill $1.99 Delivery","Mexican","Burrito Bowl",1,"Entree",,40.722542870003,-73.9977693557739,40.7206906,-73.994593,"2014-10-21 19:35:52.245806","2014-10-21 19:36:25.40737","2014-10-21 19:48:43.489296","2014-10-21 19:52:49.156623"
1344399,67360,150116,"car","Krispy Kreme","Donut",,,,,40.749890423418,-73.9923620223999,40.773074,-73.962998,"2014-10-12 08:44:48.34185","2014-10-12 08:59:39.041446","2014-10-12 09:15:58.807033","2014-10-12 09:34:33.848818"
1489001,363759,132725,"bicycle","BabyCakes NYC","Bakery","Donuts",1,"Menu",,40.718025,-73.98977,40.7439296472514,-73.9986970053481,"2014-10-30 19:22:15.51559","2014-10-30 19:30:43.43124","2014-10-30 19:41:35.571956","2014-10-30 20:02:08.687494"
1441352,357916,173409,"bicycle","Ghenet Brooklyn","African","Ghenet Combination (1 Person)",1,"Combination","00:06:47.642027",40.6792893665208,-73.9817259702692,40.6769679,-73.9977855,"2014-10-24 21:14:36.280624","2014-10-24 21:20:38.559171","2014-10-24 21:30:54.175995","2014-10-24 21:41:21.950072"
1319604,48611,101359,"bicycle","Maoz Vegetarian","Vegetarian",,,,,40.777675500655,-73.9821104952185,40.7704996,-73.9815465,"2014-10-08 18:39:55.629875","2014-10-08 18:50:47.220944","2014-10-08 19:08:05.476042","2014-10-08 19:16:31.387349"
1315197,79849,108006,"bicycle","Parm","Italian","Baked Ziti",1,"Sides","00:13:36.450402",40.723019825,-73.995854,40.7323013,-74.0077782,"2014-10-07 20:15:17.008594","2014-10-07 20:17:10.24653","2014-10-07 20:46:35.212639","2014-10-07 20:56:48.687467"
1332465,105754,81285,"bicycle","Momoya","Sushi","Sweet Potato Tempura",1,"Roll","00:06:06.001789",40.7840772563764,-73.9776224098444,40.7575138,-73.9626379,"2014-10-10 18:32:13.809889",,,"2014-10-10 19:23:57.069493"
1303901,56219,137090,"bicycle","Parm","Italian","Chicken Parm",1,"Sandwiches",,40.723019825,-73.995854,40.7376653,-73.9955193,"2014-10-05 20:03:24.314381","2014-10-05 20:20:59.177791","2014-10-05 20:44:19.683719","2014-10-05 20:57:11.0707"
1296092,96254,111793,"car","Yama Japanese Restaurant","Japanese","House Salad",1,"Appetizers","00:06:24.077066",40.7358722880658,-73.9876646158273,40.736616,-73.9779726,"2014-10-04 20:54:42.07027","2014-10-04 21:00:21.725372","2014-10-04 21:17:11.98257","2014-10-04 21:28:37.784534"
1414501,140998,122124,"bicycle","Boqueria","Spanish","Churros con Chocolate",1,"Desserts","00:03:04.315973",40.7401198487984,-73.9938467445345,40.7383013,-73.9966664,"2014-10-21 15:07:34.485529","2014-10-21 15:09:07.241593","2014-10-21 15:32:51.045059","2014-10-21 15:39:53.359508"
1274659,117810,31859,"bicycle","Momoya","Sushi","Crispy Rice",2,"Signature Roll","00:04:23.463053",40.7840772563764,-73.9776224098444,40.7843123,-73.951934,"2014-10-01 18:49:50.645257","2014-10-01 19:14:44.032903","2014-10-01 19:21:20.880308","2014-10-01 19:38:10.492697"
1445286,246977,71148,"bicycle","Luke's Lobster","Seafood","New England Clam Chowder",3,"Soups","00:05:51.724494",40.7268229974521,-73.9854709755758,40.7324282,-74.0080594,"2014-10-25 12:07:22.334418","2014-10-25 12:12:47.131563","2014-10-25 12:26:38.580813","2014-10-25 12:51:56.565702"
1449031,104801,139444,"bicycle","Macaron Parlour","Bakery",,,,"00:06:42.91417",40.787167998967,-73.9717395306451,40.789413,-73.966782,"2014-10-25 17:27:20.90109",,,"2014-10-25 17:55:14.411044"
1307410,274220,84093,"bicycle","One Lucky Duck - Juice & Takeaway","Vegetarian","Caesar Salad",1,"Salads","00:02:18.266206",40.735725,-73.9871264665896,40.7637061894929,-73.9745571416492,"2014-10-06 11:40:13.649562","2014-10-06 11:43:49.357573","2014-10-06 11:57:39.381277","2014-10-06 12:22:26.661886"
1446296,87357,167332,"bicycle","Five Guys Burgers and Fries","Burger","Cheeseburger",1,"Burgers","00:12:43.906218",40.6946594913534,-73.9937606621895,40.685849,-73.987671,"2014-10-25 13:58:54.065409","2014-10-25 14:09:57.011883","2014-10-25 14:19:17.017418","2014-10-25 14:28:00.979549"
1403749,378482,142394,"bicycle","Shake Shack","Burger","Fries",2,"Fries",,40.7152793278103,-74.0148603916168,40.7329159,-73.9877015,"2014-10-19 20:46:00.728302",,,"2014-10-19 21:36:45.895238"
1354862,337417,156508,"bicycle","Hale & Hearty","Salad","Fresh Fruit Salad (small)",1,"Desserts and Chips",,40.7420620785694,-74.0051805822082,40.7457047,-73.9929052,"2014-10-13 13:59:31.974493",,,"2014-10-13 15:14:52.60395"
1340373,361497,66416,"bicycle","Mighty Quinn's BBQ","BBQ","Spare Ribs",1,"Meats",,40.7275189451569,-73.9886713027954,40.7086182,-74.015465,"2014-10-11 18:33:03.708609","2014-10-11 18:36:17.582743","2014-10-11 19:00:07.265616","2014-10-11 19:22:12.140751"
1308945,60052,154514,"walker","Hill Country Fried Chicken","Southern","Creamy Coleslaw",1,"Sides",,40.7430754234856,-73.9891465919606,40.759071,-73.975954,"2014-10-06 17:45:20.501775","2014-10-06 17:57:25.698775","2014-10-06 18:14:06.767607","2014-10-06 18:48:41.938489"
1406512,125123,147300,"bicycle","Crif Dogs",,"Fries",1,"Fries","00:09:24.180066",40.7270408508681,-73.9838359607475,40.7467644,-73.9903014,"2014-10-19 23:56:45.470362","2014-10-20 00:01:38.26768","2014-10-20 00:12:27.64962","2014-10-20 00:27:26.684702"
1476186,145464,138057,"car","Momofuku Noodle Bar",,"Chilled Spicy Noodles",1,"Bowls",,40.7291104035489,-73.9842454555664,40.7216492260206,-74.0036205466028,"2014-10-28 21:10:08.905055","2014-10-28 21:16:31.58862","2014-10-28 21:54:21.495598","2014-10-28 22:04:54.211854"
1340667,53542,147798,"bicycle","Duane Reade","Drug Store",,,,,40.7625117048404,-73.9708936214447,40.7634358067139,-73.9702460338092,"2014-10-11 19:10:19.237277",,,"2014-10-11 19:59:38.099233"
1299437,138057,149328,"car","5 Napkin Burger","Burger","Classic Cheese",1,"Burgers","00:08:38.091067",40.7332304028387,-73.9875930547714,40.690517,-73.966781,"2014-10-05 12:12:27.987281","2014-10-05 12:36:26.080836","2014-10-05 12:53:18.242865","2014-10-05 13:13:52.920476"
1410873,91032,142140,"car","Empanada Mama (closed)","Mexican","Shredded Chicken",1,"Corn Flour","00:02:43.083138",40.764217,-73.988321,40.7676847,-73.9835946,"2014-10-20 20:26:28.218051","2014-10-20 20:39:05.214052","2014-10-20 20:55:34.538328","2014-10-20 21:08:01.469749"
1346012,268401,158227,"bicycle","House of Small Wonder",,"Café Latte",1,"Coffee, Tea & Juices",,40.718928,-73.960852,40.7184307,-73.9555864,"2014-10-12 14:01:14.454166","2014-10-12 14:02:10.712883","2014-10-12 14:21:00.971662","2014-10-12 14:33:58.607653"
1485199,58727,153943,"bicycle","Juice Press","Juice Bar","Black Label",1,"Other Beverages",,40.7837705,-73.973704,40.789868,-73.966891,"2014-10-30 09:14:10.453371","2014-10-30 09:29:02.918014","2014-10-30 09:45:52.631659","2014-10-30 09:50:34.238036"
1390238,88483,152111,"car","Shake Shack","Burger","Cheese Fries",1,"Fries",,40.7791260657055,-73.9549048945782,40.7868363810751,-73.9563193706029,"2014-10-18 17:10:14.034118","2014-10-18 17:16:42.338863","2014-10-18 17:35:07.661724","2014-10-18 17:42:50.765249"
1307411,364749,74692,"bicycle","$10 Blue Ribbon Fried Chicken Sandwich",,"$10 Dirty Bird Rotisserie Chicken Wrap",1,"Today's Special",,40.72434,-73.99096,40.7307693,-73.9913223,"2014-10-06 11:39:49.512676",,,"2014-10-06 12:07:38.738406"
1339963,276192,137090,"bicycle","The Mercer Kitchen",,"Soft Shell Crab Tempura",1,"Lunch (Appetizer)","00:03:20.917807",40.7247436421556,-73.9986615554824,40.723729,-74.0040761,"2014-10-11 17:35:33.735378","2014-10-11 18:00:07.398282","2014-10-11 18:26:27.418824","2014-10-11 18:32:27.283688"
1407677,68775,61900,"bicycle","Sushi of Gari Tribeca","Japanese","Hijiki Salad",1,"Salad","00:10:18.651154",40.7167257647827,-74.0082506455219,40.720227,-74.002111,"2014-10-20 12:04:10.544524","2014-10-20 12:39:01.230137","2014-10-20 12:42:39.617981","2014-10-20 12:48:02.42121"
1383369,104444,116881,"bicycle","Rite Aid",,,,,,40.774067520588,-73.9547671349339,40.775737,-73.958043,"2014-10-17 20:29:06.722202","2014-10-17 20:33:36.303712","2014-10-17 21:02:55.436679","2014-10-17 21:03:49.105109"
1465052,315649,123581,"bicycle","Caracas Arepa Bar","South American","La Surena",1,"Arepas","00:05:46.677923",40.72681,-73.985329,40.7717975755575,-73.969786824403,"2014-10-26 21:50:01.325908","2014-10-26 21:56:27.924719","2014-10-26 22:03:17.860215","2014-10-26 22:24:21.796405"
1382296,326426,116881,"bicycle","Sushi of Gari","Sushi","Fresh Salmon",3,"Nigiri Sushi of Gari","00:07:36.126276",40.7715687120193,-73.9527868291897,40.7801118,-73.9565096,"2014-10-17 18:52:02.927817","2014-10-17 19:08:35.503611","2014-10-17 19:16:26.119237","2014-10-17 19:30:19.430413"
1488777,348540,175981,"truck","McDonald's","Fast Food",,,,,40.701591223566,-73.9435623550946,40.6967489,-73.925819,"2014-10-30 18:55:53.986396","2014-10-30 19:00:16.642088","2014-10-30 19:09:23.548947","2014-10-30 19:22:08.697616"
1358851,377555,36348,"bicycle","Max Brenner","Dessert","Chocolate Chunks Pizza",1,"Sweet Icons",,40.7344106214029,-73.9908166227313,40.736634,-73.995884,"2014-10-13 22:41:38.256542","2014-10-13 22:42:17.239553","2014-10-13 23:04:35.588302","2014-10-13 23:08:01.055869"
1341520,367591,133004,"bicycle","Dinosaur Bar-B-Que","BBQ","Creekstone Farms Brisket Plate",1,"True Blue Bar-B-Que Pit Plates","00:11:35.287406",40.6776831175114,-73.9839986737282,40.6880131263278,-73.9792559850605,"2014-10-11 20:31:01.729868","2014-10-11 20:54:07.623807","2014-10-11 21:10:17.119218","2014-10-11 21:20:53.871568"
1381108,377481,39443,"bicycle","Otto Enoteca Pizzeria","Italian","Baby Spinach, Ricotta Salata & Truffle Honey",1,"Salads","00:12:13.027147",40.7320637605782,-73.996154665947,40.7348753,-73.9892251,"2014-10-17 16:13:00.411384","2014-10-17 16:14:26.777742","2014-10-17 16:41:16.657025","2014-10-17 16:53:29.214263"
1485949,399729,169956,"car","Dominique Ansel Bakery","Bakery","Perfect Little Egg Sandwich",1,"Breakfast",,40.7250960007885,-74.0030747652054,40.7200729,-74.0008091,"2014-10-30 12:32:31.072159","2014-10-30 12:42:28.541374","2014-10-30 13:07:18.783658","2014-10-30 13:17:14.171896"
1412216,87603,154990,"bicycle","The Meatball Shop","American","Sautéed Broccoli",1,"Green Market","00:08:25.728193",40.7361308776446,-74.0006483042297,40.7331655,-73.9897102,"2014-10-20 22:34:18.510768","2014-10-20 22:36:28.195935","2014-10-20 23:03:48.067918","2014-10-20 23:17:19.889686"
1398532,312853,162603,"car","Big Daddy's","Burger","Thai Cobb Salad",1,"Green Acres","00:06:28.868046",40.7380251609047,-73.9879873180689,40.7331961975401,-74.003323153999,"2014-10-19 14:41:49.779985","2014-10-19 14:45:57.434696","2014-10-19 15:22:48.631107","2014-10-19 15:37:27.768191"
1363308,96254,48430,"bicycle","Yama Japanese Restaurant","Japanese","Spicy Tuna",1,"Rolls",,40.7358722880658,-73.9876646158273,40.736616,-73.9779726,"2014-10-14 20:54:14.414399","2014-10-14 21:03:26.965593","2014-10-14 21:23:20.227491","2014-10-14 21:32:06.36644"
